v0,v1,v2,v3,v4,v5,v6,v7
-0.8915315083379995,-1.1812764907905007,1.0917413448169346,-0.5787715498902525,-0.509866257341685,0.38097879594282985,1.7742632283732231,
0.8731077661950838,-1.8097603877733395,1.3327655399961418,1.7108668806301128,0.1264041114823451,0.7571717763806803,-1.0210128429427414,-0.6727758950176763
-0.0943075103696004,-0.02026551058093553,-0.06241704158243391,0.3850196006198951,-0.15167200227778402,1.3877252755000409,-1.6305502845012567,1.3563764228272146
1.0877037159629526,0.0213408204977989,-0.25532605089489335,0.7093023854980162,-0.4741221445626798,0.6266021941512275,0.22976473577260345,-0.846728175863326
1.5167888062808614,0.830395988213406,0.30787045809287256,1.7995619413029547,1.4581504095978273,-0.17085215350390173,0.1702801995202726,0.229962798698717
0.5902620784246856,0.9085720035921777,0.409650544459133,0.17713049963766392,-1.3294760356890085,-0.283015883703435,-0.3873699281652241,-0.1383639542573908
-0.6986444858294792,-0.36989799432247356,-1.0885145829195633,0.03950112889164132,-1.185386983111777,1.6277737397216225,-0.3657008362675464,1.4258852349515712
-0.09752556919452392,0.11171119389540182,1.4950194382450166,-0.15910452698555788,1.8482455247460625,-0.7142043430416266,0.5049023887622265,0.6522296049722385
0.13610989790770636,-0.5428703131096311,1.4623876771037025,-0.34627920534366285,0.09677056597968849,-1.4109969006876508,-0.031246679955007985,-1.6735900106331858
1.2115196940060955,0.5944514103930946,1.4463932192759672,-0.040893365312355545,1.1025105438918685,1.4931346529087774,-0.9557508091374098,-0.5393131410053843
-0.802991093934732,0.8321551038278823,1.0939361310029168,0.5827085790088957,-1.0381972131665045,-0.06264631606667405,-0.21881100076108326,-1.14137885354287
1.1636625005110965,2.095229809559351,1.7266867809688002,-0.592109440739777,1.2309899333496843,-1.8658500226716708,-1.212181379900413,0.5560885747349965
-0.7882046935640216,-0.30143542447508265,1.7331316013581073,-0.18689913711289366,0.6315052080141675,-0.16263682275406938,0.6494895398533869,0.9208707015200966
-0.21538551812467463,-0.8268135081075797,0.6323357625416957,-1.1749143005614697,1.0224575244048812,0.30909632937683906,0.7060798070945824,-1.5586894289774211
1.4914449692128093,-0.4384978075039233,-0.4102412503892064,-1.7809754927116357,-0.43285261404677,-1.0161455340076795,1.0034242555217552,-0.32908510969844695
-0.6897314480638568,1.1777872284123814,-1.438919552190484,-1.196300168824464,-0.7050789466609,1.1009863318927866,-0.7383543172809436,-0.07618755903972811
-0.6518012939521808,-1.1705953685492034,-0.31453927629681305,0.17036421770890756,-1.3986274182307397,-0.03926311108642527,-2.382758139474378,-1.0390427494113357
0.8135658489347875,-0.27658390610069145,0.5875484521433518,1.0641772839940717,0.6166176011148029,0.30474139038307035,0.6608151848182335,0.0942679514933801
-0.3769787868517915,0.6984193501302967,0.4053296914645994,0.1586177556516333,1.513928692741147,0.33407433608562814,2.347928816749193,-1.2893974194458466
1.0152980483130114,0.06386699035043898,0.9908580489283512,-0.37144459671121294,1.424680226530449,1.2681852638937594,0.5496434178312484,-0.5967800566413264
0.056258465846427304,-0.6814726321799922,0.07028685318326304,-1.5305238079599879,-1.129813537519971,-1.3721395642079228,0.9585212924299544,0.25798069980664257
-1.4648985813052129,-0.2341055782467091,1.3037412486377804,-0.14878804606935803,-1.224385732331079,-0.6469823825563705,0.19129430743887474,
-0.7280796173376677,-2.0033629873037073,0.33827870101885443,-0.262477086169792,-1.5975233931740485,-1.486283408528478,-0.48996684600569834,-1.5842438797078109
-1.291380889004522,0.4397712368445719,0.8913902616521757,0.4242417548545426,-0.8700512378797657,0.33634949231522404,-1.338181353743457,
-0.4612828110462198,2.233148847062594,0.805949520319594,0.745370533133298,0.3596825938757868,1.4572743017025662,-0.5384821668124102,-0.4568607740031478
-0.8639996611954992,0.536343907804065,-0.7510784153997393,0.1159949638639937,0.40125698662689957,1.4078998293517189,-2.024598434049778,
1.047228206629744,2.0380269754434757,0.33255739072912954,0.06534252811532192,-0.2946779391498349,0.9934600690633103,-0.01448980811667355,-0.9686568809869106
1.1139687906845301,-0.9650165310826239,0.244024186248012,-0.06047069311131689,-1.0530320637147386,0.033607541532580124,-0.45161276914353593,0.8640938784033831
1.2037819089259738,0.5336700915514876,0.80902356570695,0.4444776335027948,-1.8953016096260606,-0.8456840045636049,0.03658356556042005,-0.23129130738019066
0.7298552907972113,-0.6572881762445051,1.3068029704527355,-0.6077047796158422,-1.454007869130595,0.3583805917932548,-0.5767561155514113,-0.24257451603973007
1.533932664112635,0.39922884919767987,0.4186376591229305,0.48361244088223543,-1.370461686548089,-0.6062236470020885,-0.6575364439212491,0.8333299721245416
-0.16852061568022333,0.3292458883403009,0.1162474944335,-0.6192337756887143,1.4492984243460982,1.5545603111090034,1.204203202431583,1.51351942660531
-0.5823630611616792,0.6220073662819103,1.1560039605347834,1.3827205002506224,-1.4200617349237126,-1.028930611537093,1.0137442862122756,-0.8812086732498978
-0.9012412371346432,-0.6197464830184497,1.0420361216917624,0.4240221799210257,-0.4384399900763915,-0.07915102576031369,1.023200786464215,
-0.418849511866755,-1.9382095468057259,0.6417057345105524,0.3717407611973848,-1.9680455015589071,-0.3191762705405185,-2.676685969974348,-0.5998075210426411
0.41612004718650714,-1.8038313911708705,-1.5613742250011355,0.3522863676129378,-1.0157144959273883,-0.3914319883550104,0.5545257800107218,1.5785317969756376
-0.6142768997071519,0.6433132947632667,2.0952075427870662,0.34189929958324516,-0.05972617127498884,-0.9074900904250844,0.9018440424637207,-0.20587718535382804
0.9904299594118302,1.5775709371731546,-0.5176805811284344,0.12690415170988711,0.2001252348269733,0.5656379080289575,0.1666526560517213,-1.2881656644152812
-0.13275363127804057,0.041234948068926615,-0.004846009781446747,-0.9433850953303553,-0.8410076132463327,0.6331085171856381,-2.2300233324363012,0.5181964131502896
-0.22139822169718432,-0.060397413991409916,-1.5338449638685345,-0.24390910988094985,-0.4732615614088882,1.2978896511668774,2.0583192835929993,0.029383769220864768
2.279049735288726,0.8339099217904776,-0.017738536930757737,0.883755001601986,0.13107987650051273,0.7754683425841193,1.327678862606844,-0.5742704662008434
-0.40732969317908624,1.2054247233536453,-0.7318421373326427,-1.3840802516920934,-0.6535137607698701,0.009734302644027366,0.34435199268391903,0.7532777553860688
0.8583031491096408,0.19174924947462252,1.1714700810532503,-1.9637774135425823,0.01201395044025055,-0.8978336818736202,-0.24028647539406803,1.178265764468071
-0.8952266418086328,0.7543994269261094,-0.783383946618779,0.3404176345619782,-1.0552559002267845,0.4931797653277492,1.8781842991896276,
-0.7084163321504491,-0.16197182660214707,0.3064791776828016,0.3572883385720693,0.2459783771808304,-0.8271442432833925,0.8611127094103488,-1.566179619623071
-0.3137434602241112,0.13736727066694013,0.7126786914998375,-0.858081488344928,0.5774922829029902,1.7254378080559214,-0.6729579151259175,0.6559946897825513
-0.18560002017018842,1.38656079745997,-1.5830418265318351,-0.5498813706756124,-1.2507994128388378,-1.6993358131732312,1.1980108911413734,0.28871875414354115
0.3084574901285213,0.7208106797535074,-1.6773985264934046,0.37274065436668374,-0.8295826566886911,-1.1862530869410528,-1.544862384423224,-0.9295053776667785
-1.8601968830794684,-0.5955150774149479,-0.9369857231416124,0.5930066397511772,2.2086083512389876,-1.217321354845762,0.8300170377708675,
-0.4050385376096276,-0.3102205672320378,-0.131983783450019,0.4804722416935887,-1.306704354756855,1.1689492048928527,-1.335178171953266,0.6064759985498912
-1.2213498661662456,0.9637901804583286,0.015397631043037914,-0.3452815426786422,2.1939880103076006,-0.21530565425136386,-0.5853415527548829,
0.6546052699648524,0.49153687670368057,1.0262735260474396,0.6734024150082895,-1.2250477458267761,-0.4097474782254389,-0.09075112439506715,0.9232487755676654
-1.2574370767336167,0.03176170941557206,0.463692498606272,-1.4661547546665334,-0.03177525955567956,0.0964043059324422,-0.34780401697729085,
-0.6511671623770117,-1.2201908368770655,-0.11360091959378406,0.11157571100568703,-1.032756728114285,0.051975032451229024,-0.9253003995434455,1.2027040634870014
2.9087418809731496,-0.44610636812386883,1.6870242020798685,-1.0039473141028026,-0.31403850910016884,-3.058456349465656,-0.6523117540880873,0.5865285130578535
-0.9297966445550683,0.6220312749910034,0.3364344275702762,0.48171231684933896,0.1606585707942266,-0.46832635029747327,0.5944405309901531,
-1.44794034948141,0.43560548943228306,-1.6592784604599637,1.2690173237603386,-1.3423453559040281,-0.2779361649568396,0.37302025706186964,
0.8275931281621252,-0.39253292815168994,-0.8360703979893761,0.304224826050102,-0.16180692973739136,-0.09365974954217891,1.064102597010189,-1.4348855629464523
0.26604449009541303,-0.17423012499653903,1.5476232024068255,0.36360610597733517,-0.7818242607636191,0.13481631963293805,0.4283865153425342,0.532177164905638
-0.4156401918996495,-0.17806358385279034,-1.009480811318493,0.37435368236240874,-0.5632302328619307,-1.0533997166360183,0.09817459484600935,0.49658420350179366
-0.2173714452609035,0.7079950508513361,-0.7266895689571964,-0.4240852490568906,0.9480220857862802,-0.695088626293168,1.0710756989243677,1.6366416700321726
0.6431555214372826,0.286968718814946,-0.3650650017662784,1.1068276855807944,0.6359389647296573,-0.8530387711882503,-0.6553898157142831,0.8341192158379303
-0.014351899189413798,2.0717326955478494,0.19729478657797792,-0.4746355914144484,1.5681567113197663,0.7222550485976276,0.011589144272755958,0.16241271046133426
-0.22057414908182812,-0.11287342566740625,-0.15984339218160054,1.2676279134862054,-0.5970223039331908,0.1681010844151983,-1.0543821262707562,2.036891417406488
0.3593931979729821,-1.718643634765826,-1.8234572902536692,-0.8219091156936981,1.906761230956415,0.17544046708040942,-0.5040639004383353,1.1219771962565417
0.8901757900706269,-0.39983072462981095,0.18274454176438426,-0.91182303243324,-1.375418640038195,-0.9588290850390754,1.4919411673273992,-0.9818690669272157
1.2782651137072747,-2.054102149923246,-1.698225851901451,1.210330056525896,-0.2906650179528474,-0.36944849913453265,1.8854388290741018,0.5894143755498026
-0.004462895131724536,0.7161062887520887,-1.1425840750100507,-0.5076229784261284,0.21054661824360218,-0.5725590375383358,0.5417042259179571,-1.6374490064289924
1.934450375029688,-0.8172543664998451,-1.0767401130398442,0.13903913920764155,0.6465656047318092,-0.9066540087167408,-0.22965171327616435,-0.5363245629563312
-1.5851247507392545,-0.24843492052878485,-0.021297977529125114,0.14076325962350905,-0.6029763688696638,0.32495401458732914,-0.2759650735738506,
-0.19196875580304626,0.29387021153842796,0.3174743683394537,-0.4914120954875038,0.47852717813845846,1.4109600114057361,1.6292445230523227,-0.6416376694708005
-0.6331631766129666,-0.1271001023719618,0.12260019722904998,-1.208656037501992,-1.5917412380924187,0.22525938741682033,-0.10550322250984823,0.22527902013886553
1.0201101498994172,-1.4641854579227767,0.19187019617088374,1.3909437565072622,-0.44750625105032804,-0.2619564015026036,0.9912721618535596,-0.4872445783625279
-1.2836067620033478,1.334856818727452,-2.1751280006162275,1.3650112768948606,0.6278777153693647,-1.0431250092078728,-0.6496149105599779,
-0.08630343635696057,0.8416335002872903,-0.30804910038416683,-1.839924804608291,-0.17284068764988325,0.43833205172801,0.011916318694631027,-0.9029493381587298
-1.906630483168132,0.7194613099814099,-0.04852909490657489,-0.7341512280700657,0.7198646885594667,0.7339132575257699,-1.3020432031647586,
1.8988201616071427,1.4126000462738186,-0.21715144504597483,-1.3288253750556793,-0.26766342212578553,2.1283528453155935,1.570877525257365,-1.8291816366652245
2.2534601052153365,-0.7060705602007175,0.3802945790767566,-0.6448307311804264,-0.513008091468829,0.25682883228498704,0.1044786142878532,-1.28055747026836
-0.008743635790431291,-0.7173753521266722,-0.2882146672559189,-0.2004542951059904,-1.1128893223947947,-0.23286207854668617,1.1574764455550042,0.44679542037949593
-0.7699871212423652,-0.12288131440243452,-0.14975847374938292,-0.20510843951742927,-1.2685823799737523,-0.26726690520789875,0.29436720910211717,-1.0062212061320668
-2.160210289793848,0.9588257667547309,0.405735298987865,1.1310241923602462,1.9252290415933206,1.691313696438331,0.033887316967947397,
-0.24441242337897356,0.20391755337214967,0.3397688869613622,0.6408700313857457,-0.3453910112119807,0.5752471721855033,-0.792412331104664,-1.5247124173410183
-0.19874400370708908,0.9185333928696923,-0.7788102555162457,-1.105873459741416,1.509489683577486,-0.5370234001261265,-0.20424817802734357,0.9152767818709839
0.20501864135336859,1.4744600917826916,-0.17612821968349124,-0.4149497213608313,0.8516488277889617,1.1867290143012192,-0.27755614615672203,-1.6145342433123848
-0.9127502416931796,-1.456751086329431,-0.45059140030931033,-0.06387385662995199,-0.701803328640323,1.3389375949724533,-0.2822976661668232,
-0.6646507570408606,-0.31893840841547444,1.2147711555558234,-1.2497563214007648,-1.7397789574689024,-1.132157515929029,0.3891217705997736,-0.9798170414730639
-0.14737225460182116,0.9461490214598649,0.26240763505597126,-0.6107012245218388,1.6673160367484183,1.144069478480458,1.2366287044394275,0.254796946127003
0.3122925018899512,-0.5094783893352204,0.8066812863592918,0.7271346808259057,0.2621147925868029,-0.9758910456500527,0.41787717468581603,-1.1615917131854836
0.1492958465262542,-1.052390355043376,-1.577017717212909,0.45516352709072083,-0.8915328786037896,-1.5369450122469737,-0.05024616862391138,1.206916372805272
0.32926530849672,0.3999457370518593,-1.0484672305621403,0.31118483111623874,-1.2826785319950675,-1.4988366714514398,1.4234189894710387,0.4433936813701596
1.052016845713655,2.3356522275750504,-1.0206115775803448,-0.6193356032938083,-1.3759664574131107,1.8414516622411732,0.3867385125099619,0.43413563837170815
-0.022040888560254202,-0.28623244568837236,-1.952668967215543,-0.7654475066298131,0.09710023790721665,-0.13837781907474772,1.2335938707634282,1.052184914311392
-0.6578241636815769,-0.21618814277857215,0.7414109886337662,-0.3637238618440596,1.202373953049407,0.25170829739959827,1.106311674456704,0.9210286732477844
-0.2764634469255949,-1.7646332493814263,0.6958042027377802,1.942772160102799,0.9418621601103908,0.4337933714986018,0.9026343647132001,1.4247813985677458
-1.7826165339548266,0.4756577738529655,0.5607899315120569,0.8088032800215834,0.3428209317287871,-1.4507571226971325,-0.49924246541363854,
-0.006936555814037702,-0.556908227346099,0.33077009740452534,0.2733091208064361,0.7159384742413804,0.5839639202721061,0.2783699701497877,-0.6387123916598764
-1.9433464088034174,1.1314142038130492,2.2759678381409176,1.08133276065402,1.5445018164586155,-0.8622870151697121,-0.7303025964090679,
0.0676633423145834,0.5101257094687052,-1.599332411135237,-0.7386803952952984,1.651163983132284,2.0363105944967645,0.20625827127062102,-1.0632561963764782
-0.04042512241890372,-0.4962516439414243,-1.1743603564886298,-0.9062555061104024,-0.876199144792028,-1.2121877973738353,0.5559986482859391,-2.2047956722449884
1.5371228505409378,2.821404193525327,0.7863276133652408,2.12259189277413,-0.5433746057721806,-0.004892221717509644,1.1007626017392622,-1.261166090926984
-0.8852915194410999,0.4678583837079634,-1.3876042094645877,0.07773211504343179,-0.3347170388069171,0.26478026129693516,1.8464637773661585,
1.3080189984369732,-0.13240588951029617,1.5979157246295612,0.7392697615555308,0.16428117448960486,-0.014336550581635417,-0.10259843301860508,0.6421100639163612
-0.33070973933421444,0.566855506777445,0.5608508793486375,-0.5826481377413483,-0.3311870820506997,0.7231081441532357,0.15005638599545293,-0.5357854999628966
-0.043483122934823704,1.1112569004097212,-0.7834876913590357,-0.9909319999932712,0.1659150551317694,0.010080634517077426,0.43737804207920056,0.4175870923769977
-0.6834535734312808,0.027554132744784562,-1.8349421774982144,0.2422811430059535,-0.3672503986237982,1.5881589759319064,0.591143807600562,-1.3077010374480975
0.18975487168719304,0.5279275965367151,0.9037304253734039,-1.2453784000009205,-0.7567062837932496,0.9635536248720503,-1.0206983381323338,0.07230110054924259
-0.12299998398521977,0.37559461767634145,-1.0318575120173588,-0.3049016676016658,-1.311034872652257,-1.8623453223210034,0.9390665453706145,-0.015766520449194823
0.46613862274084,0.825434480829142,0.9959637831078463,-0.49251964503059653,-0.6750970630176478,-1.5356539846146031,0.4832188820941398,-1.5080949623153466
1.6991183875559555,-0.39868212183030205,0.9863669695798849,1.3141862474241197,-0.24386284660503066,0.031980379134789086,-1.3231749395558727,0.3083036548362437
-0.7079289217354369,0.1252901831468256,0.14818475947932888,-0.7394774666278242,0.17542234635561949,-0.7143533981820216,-0.5236374682799506,-0.5595312881025567
-0.6302583404182585,-0.2749421722243484,1.5455206533442518,1.4685591670094327,-0.09050102780340476,0.14873321436314732,0.7769863876142966,-0.5221136342425533
-0.8395407120346207,-0.5135679049131422,-0.052249295568672985,-0.5626460428780522,0.7455365546434087,0.8997638339442265,1.4022376630865236,
0.08056891175456289,1.7545988574618983,-0.6625706791873684,0.2610618770680835,1.1117619682114424,-1.0522932439247394,0.021701049463174842,0.7512095547204097
-1.0441506636939166,0.23957323768414354,0.5025314366018839,1.3189487590428195,-0.4326211262465071,1.284867623189198,2.5273001441703626,
-0.4170437280298407,-0.557550280078333,-0.8974885950117168,0.6458669063545734,-0.014173012425394893,1.0864944415825448,-1.282899509653365,2.368452696052212
-2.2728207325054437,-0.7707276499148404,1.2376472865773969,0.22078245162257562,-0.1876701893398768,-1.7458264233916465,0.02198882659441516,
-0.04781140547767388,0.1233964792430892,-0.5273166541415646,1.1544446601716658,0.2552318436948541,-0.10547435055060024,-0.9105112116123408,1.9966479005644808
-1.335649947159378,0.5895151985582678,0.7820499986605425,-0.04689384632019054,0.9911414589703684,-1.1899293009908614,-0.623063381252408,
1.0228174546678386,-1.432410670182242,-0.720962391141458,-0.5850734673751325,0.17825178276007075,0.5952152989527167,0.3962313659116375,1.1395342493300131
0.03602787884026796,-0.5993557845105785,0.7742662721183367,0.018904217191146083,-0.03323184284169637,-0.1316870023220085,0.6224387099690267,-0.013733657735354895
-2.2751872056066618,-1.2880016033404378,-1.1624848732845763,-0.5006490233326935,1.2670824411061228,-0.19491633891015345,-0.9822073913788016,
-0.5281881488572713,-0.24073801586826893,-1.2164887296759244,0.3099071953482511,0.44401215042517717,-1.4710702644333702,-0.19253297569005712,1.170815573744047
1.4674411971749588,-1.2837723524384117,0.07228775073553668,0.3543845064284089,-0.8363666283698377,-1.4346755972662235,0.44945865421838016,-0.6297007169908302
-0.5879581406457907,0.2826305831678202,0.9311791823465917,-0.8168717584117182,0.3240422026150564,-1.7704171709785386,0.16957729634518945,-1.1085793949446778
1.239902330886468,0.436961804597333,0.39085175904570785,0.4076070449018352,0.49852447473334144,-0.7650442526183352,-0.23448177511440188,1.22078309986182
0.019932221050226098,0.2906688130309798,-0.2522835409976797,0.5842851248881983,0.5133122531977509,-0.1033152187519459,2.0372736756264658,0.10722409393583457
1.4046921855876857,0.25883371980543224,0.40566800173789563,-0.46388222935512824,-1.007462721388403,-0.2929931144089877,-0.9718292205483473,-1.7154002321967534
0.8501418458339682,-1.7807679206496254,-1.096557147414719,-0.3600102658275696,3.060231558518347,-1.3929364472378885,0.16937986417976983,-0.5943745019578627
-0.45095190757086573,0.9301953065285116,-0.1466451533181795,0.26334958799216546,-0.9563503084596403,-0.34269057775681416,1.0132129144573552,-1.3906346274163337
-0.025294361085209445,-1.3449511229713327,0.9152058493297353,-1.0261855331266296,-0.4657951990134347,1.3452180575264219,1.006956389678694,0.7710201057903469
-0.38706466009186213,0.30971640943791345,0.3965151936661442,1.3815462022664668,1.4075904886873951,-0.47221838869299665,-1.3181993939520689,0.1783760078851486
0.4375749279257913,-1.1002277088310184,-0.7188528309345874,0.8406068893528442,0.5673312858990317,0.3633994427550262,0.5954036676401294,-0.24754935389932964
-0.9591874947861786,-0.9640552256674861,0.14731878159370937,1.697574354358474,0.03793778926880574,0.6219011267912602,2.263175490932845,
1.482585361151436,0.8286374396450448,0.0469915692357277,-0.7199012212356003,0.2611261288974221,2.2309354366433696,-0.18705072718859994,-1.327724276104812
-0.1780690810271202,-0.75274356201159,-0.254772153376158,0.8764230290192223,-0.197312594828833,-0.6787443642647344,0.623258566164628,-0.5219556901161096
0.6532376949002788,-1.4444773273027907,1.0045247935903805,-0.9254906285588861,0.16175533157793354,0.7391974182863557,-0.8750607012687772,1.2158698549307232
-0.6895946560233797,0.7783837814911003,-0.16344974049114158,1.1143522663358918,0.6611240875373051,-0.30828187805114654,1.1647941313558912,-0.22309830403948916
